文章日期,文章标题,文章链接,评论昵称,评论内容,评论点赞数,留言回复,留言时间,国家,省份
2022-05-21,英国随笔文学开山之作，超越百年的人生智慧。9.9元包邮,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=7&sn=8b4f2583c4146025a9ea2816ab2dc2e9&chksm=bd7d877a8a0a0e6cde01261852500c07c948bf36d5be52fcf45ef667e249a4c606ec4d308d51&scene=27#wechat_redirect,沉静守拙,书收到了，精美。看完译序，译后记，又来细看连岳的介绍，现在对培根有了大致的了解,0,,2022-05-24 12:32:14,中国,山东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,小米,"下周计划减10斤
",78,不太可能，目标实际一点好。,2022-05-21 08:35:13,中国,浙江
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,Tamia,跟老公结婚一年多了，说一下真实感受。没有发生婚前恐婚所担心的狗血剧情，每天的日子都过得温暖且踏实，感觉自己的个人状态和面貌都发生了很大的变化，变得更加从容、自如、内心笃定，对每一天都充满希望。我想，这是因为我的另一半是很值得爱的人，当然，我也是[调皮]。希望未来的岁岁年年，我们会相互陪伴，成长为彼此更喜爱、更信赖的人。,581,,2022-05-21 08:21:59,中国,北京
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,大Q,"下周计划：
1、晚上22点后不看手机
2、晚上23点后上床躺平
3、晚上下班后读书2页
4、下班后快走30min",314,,2022-05-21 08:14:37,中国,江苏
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,陈贞,曾经暗恋了6年的男神，相处的这十二年才慢慢觉得我爱的是曾经的他，是想像中未来的他，并不是现在越来越懒惰的那个人，越来越没有吸引力的人。我依然会继续要求自已成长。从前内心觉得配不上他的自卑感没有了，但优越感确实也没有，因为毕竟要跟他过接下来的几十年。,230,,2022-05-21 08:06:50,中国,广东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,杨四小姐🐳 🐳,"连叔的521很应景👍 
​人到中年，越来越能体会所谓爱，需要共同成长，双向奔赴，相互成就；
所谓婚姻，是相互包容，相互理解，相互治愈，各自舒服，没有是非对错，只有你情我愿。
​",196,,2022-05-21 08:12:35,中国,河南
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,公子小牙,下周要去新的岗位工作了，虽然心有忐忑，但请接受每一次的变动，或许都是焉知非福。希望能有好的工作表现，能留下来。[加油],115,,2022-05-21 08:09:48,中国,广西
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,左岸微言,下周继续跑步，坚持了三个月，收获了好睡眠和好胃口，加油,96,,2022-05-21 08:04:42,中国,陕西
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,行动,是的，爱上一个人本身就是对自己固有思维，固有生活方式的打破，而持续爱上他，相爱一辈子，那自然需要不断的打破，不断的成长，这样虽然累，但是感情融洽，幸福度高。加油，继续成长，好好带她！[加油],83,,2022-05-21 08:07:14,中国,河南
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,甜甜,"连叔，我在北京丰台，丰台区全区静默，我也居家了，前两天无所事事天天躺床上睡觉或者看电子设备，现在得给自己的居家生活计划一下了:
1、6:30早起核酸（稍微晚点就是又晒又排大队😂），出门前打豆浆煮鸡蛋
2、早晚训练两次，每次45-60分钟
3、看书，总算有大把时间好好看看买的各书了，没有借口了
4、好好吃午饭，囤了点物资，如果楼下饭店还开门就点饭，不开门了就自己简单做点吧
5、每天跟家里人视频聊聊天～
6、晚上11点睡觉（这个好难🤣努力试一下吧）
",67,,2022-05-21 08:05:42,中国,北京
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,董倩倩,突然被分手，毫无征兆，之前还是感恩遇上，一个微信就坚决分手再不见面，电话不接。曾怀疑过是爱吗？后来明白爱也会被局限给扼杀，自己的成长和帮助对方成长才能一起维系爱。懂得自己的局限，去成长，看到别人的局限，去原谅，让自己更有爱人的能力。下周依然安排工作之余，参加3次学习，每天反思可改进的地方，解决2个工作痛点。运动2次。看半本书。,65,,2022-05-21 09:08:39,中国,福建
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,🔥ne圣火浩浩st🔥,昨天洗澡的时候大脑放空胡思乱想，想到日子一天天过，时光飞逝，该怎样留下痕迹呢？想来想去，要留下痕迹，就是要做到自己每天进步一点点:看一篇连岳思考一下，读几页书，用心把工作做好，陪伴好爱人家人，锻炼一会，吃好每一顿饭……那么做好这些每天就能进步一点点吗？不一定，因为事物的发展规律可能是螺旋式上升，波动中前进，可能今天努力了但是表象上却反而退步了，比如昨天做了10个引体向上，今天却做不了10个了，可能是你肌肉疲劳了，不代表你的退步，所以要有耐心，慢慢积累的过程本身也是进步。,62,,2022-05-21 08:40:13,中国,上海
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,时尚芭莎，婚纱婚庆罗小静,连叔，我在邻水，没错，就是最近因疫情上中央新闻的小县城，已经在家隔离10多天了，突然的暂停键，没有让我们不适应，如果不欠债的话，甚至很享受这样隔离在家的日子，因为这几年创业开店买房装修各种杂事，让我们没有一刻停下来好好休息，觉得休息有罪恶感，疫情让我们停下来，那就好好享受这难得的悠闲时光吧，邻水，加油💪,57,,2022-05-21 09:08:22,中国,四川
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,北极＆莜蓝,"爱一直提醒我们成长，这也是爱的价值，爱让我们变好，这也是人类基因的一部分。爱是人类永远的母题。
爱也是赢得的，父母之爱也是如此这般美好。女儿二年级的时候，用“喜欢”造句，“我妈妈喜欢看韩剧。”一语惊醒梦中人，我果断戒掉了韩剧，当然一开始，会在她不在家的时候偶尔刷一下，阅读替代它之后，刷剧就没精打采了。阅读带给人的成长是无可比拟的，爱让我变成了一个好妈妈。她读大学的时候我可以帮助修改她英语文章（大一写作课程），也是缘于想跟上她的英语节奏，读了原版书。她工作了还可以帮助她的工作晋升报告提一些建议，爱就这样驱使我们做一些难一点的事，日日进步一点，累并快乐着。何况，尝到喜悦、满足之后，成长变成了幸福。女儿说很爱我这个上进的妈妈[呲牙]
制定成长计划，让自己变得更好：
1.继续晨跑5公里/工作日，周末散步调整；
2.读《中国通史简编》，有600页，每天50页（拿到一本新书，翻看有多少页，计划几天完成，然后除以天数得出结论每天计划的量是一个很好的办法，计划到每天，不会拖拉）；
3.写工作日报、生活杂记、背诵阅读摘录。",49,,2022-05-21 11:09:36,中国,浙江
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,张惠,果断下单买了少年问答2。12岁的女儿女儿看完少年问答1后说：妈妈，这个作者是不是研究心理学的？他怎么会这么懂我们？[调皮][调皮][调皮],46,,2022-05-21 09:11:41,中国,广东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,曹CMX,"我近日遇到一个选择题，是否要放弃安逸的工作模式，去一个全新的公办小学做实习老师，能不能留下完全是未知数。
看完您的这篇文章，我想我有答案了。
安逸的生活让人丧失了挑战的能力，停滞不前还是很可怕的。
谢谢！",42,,2022-05-21 08:16:18,中国,安徽
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,Irene,乍看标题挺好奇，原来同时爱上的是现在的你和将来的你，so爱要时时更新，爱要时时成长，将来的我也一定不能让你失望。,39,,2022-05-21 08:14:30,中国,上海
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,月明风轻kxh,为了爱，为了不负自己，让自己每天进步，哪怕每天进步一点点。,34,,2022-05-21 08:25:00,中国,河南
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,寒溪若水,“爱一直提醒我们要成长，这恰恰是爱的价值。”孩子的到来和现状，迫使我如何去改变自己，力争能做个合格的父母，这是爱的驱使。因为爱孩子，想孩子越来越好，家庭教育、学习成长就成了现在必须努力去做的重要事情。迟到的520寄语:连老师、连太，我爱您们！感谢您们一路引领着我们在人生旅途前行！为更好的自己努力！,32,,2022-05-21 08:19:55,中国,广东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,CC张翠丽,我们一生都在完成一个使命就是“自我教育”，这也是我们进化的过程。从呱呱坠地的一张白纸到描绘出一个缤纷的世界，这就是生命的意义。,28,,2022-05-21 08:10:43,中国,上海
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,乐信,“苟日新，日日新，又日新”，谢谢连叔周末清晨的推送，“再累也得成长”正是我也想告诉自己的话[拳头][爱心],27,,2022-05-21 08:10:06,中国,辽宁
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,面包树🌲上的女人,对爱情又有了新的理解，想想那些婚姻亮起红灯的人，有很多大概也是因为爱情没有成长，所以爱消失了，爱让我们变得更好，这就是爱的价值。如果没有，请先自省，我想，很多问题也会迎刃而解了,23,,2022-05-21 09:13:24,中国,广东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,欣颖,下周真的很重要。这份工作做了两学期，太累了，太想放弃了，太多太多的委屈了。可是这就是成长啊，成长就是这么累。下周六考核，最后能不能继续累下去，也就是这一天的表现了。,21,,2022-05-21 08:02:41,中国,广东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,༺落～然,  也许是感情坎坷的原因吧，现在也别讨厌感情，不相信感情。看的关于爱情的题材就厌烦和鄙夷不屑，内心甚是黑暗。但看到连叔的文章和底下广大网友的评论却不会这样，反倒又有了一丝信任，一丝向往，一丝喜悦。谢谢连叔。,19,,2022-05-21 09:47:56,中国,浙江
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,烈火,爱更是付出，是一个相互帮助成长的过程，而不是结果！[爱心],19,,2022-05-21 08:03:20,中国,湖南
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,emily,看完眼眶湿润，马上转发给他。我在一个房间工作，他在另一个房间陪娃起床。我与他不仅是我与他，还要加上未来的我们。爱，真美。,18,,2022-05-21 09:50:19,中国,上海
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,Yang Qin,"下周计划：
1、每天早上半小时读书，中午听书
2、一周锻炼三次，其余时间晚上跳绳
3、完成任职胶片和文档
4、争取10点半睡觉
",18,,2022-05-21 08:59:08,中国,广东
2022-05-21,你会同时爱上两个人,http://mp.weixin.qq.com/s?__biz=MjM5NDU0Mjk2MQ==&mid=2651784036&idx=1&sn=a779b20eda64e92161c311c3755c1976&chksm=bd7d877a8a0a0e6c596c50a118a55d4ca44cf6b814f645fb0af84f0c010215137212c7ce5409&scene=27#wechat_redirect,净净～Nancy🎈,连叔早安～感谢您每天的价值观输出，大爱您。[爱心],18,,2022-05-21 08:42:24,中国,四川
